Sample	10	11	12	13	14	15	16	17	18	19	1	2	3	4	5	6	7	8	9	MT	X	Y
BR_EC_ATAC_REP1_T1	0.0375192772851331	0.03568215070528644	0.03475685125289369	0.033342805384108304	0.034703400552973517	0.027270770785189538	0.025254373832689383	0.029204403948781568	0.023184365360329466	0.016614388368472722	0.0891296196066758	0.06577372516078467	0.040590294851443935	0.04170615131225014	0.041381221934316356	0.04169994512458162	0.04388098514523031	0.037052438930510266	0.04463789881088055	0.2239977165907778	0.021738272463583185	0.010878942593107637
BR_EC_ATAC_REP2_T1	0.043011893668250284	0.04332842793840458	0.04209088569295405	0.04083942185689246	0.04771281740057132	0.03530217915913257	0.03204060076373318	0.0345960402598327	0.030472986480808126	0.02057168096265824	0.07386178662433245	0.08432697653461928	0.05027596534776161	0.05396231618132864	0.05070118557976856	0.04930840280581542	0.05137350804788282	0.04312450582251536	0.0650615981606996	0.06290601457413818	0.028859161472931154	0.016271644664969404
BR_EC_ATAC_REP3_T1	0.03625426063047999	0.037580837665795175	0.03615344379714236	0.0344857567623121	0.035653232447100586	0.028664487607611602	0.027068708615194618	0.02799332298943376	0.024537356001432722	0.0175870509271681	0.083795392174941	0.06548577254197993	0.04202762771261794	0.04567775740184871	0.04242093833650522	0.042692804571725466	0.0430095789999731	0.036735121630682134	0.04465069192058073	0.21090827974002854	0.02471518969914271	0.011902387826303514
BR_EC_ATAC_REP4_T1	0.03387271152537046	0.03304975154737366	0.03275031121416056	0.029969002077679066	0.03079467635986853	0.024770882172452904	0.02398947520733234	0.0261490949955592	0.02190800180002422	0.015310864143220217	0.09313806562653204	0.0588999035953048	0.038559945379673034	0.04038788003775924	0.03725035755628607	0.03833073589106812	0.03988732539598785	0.03332969436565304	0.038121563936032124	0.2775277980987422	0.022705310892849474	0.009296648181070863
LG_EC_ATAC_REP1_T1	0.03930295099616555	0.041673478072565356	0.03805881134356887	0.03822485761070959	0.039938380594836724	0.030895716473465788	0.028857865878869904	0.03186475371350379	0.027170510056696885	0.018306597006672375	0.08174080059331594	0.07097844258291794	0.04561768059263666	0.05304849172825708	0.0473970318231514	0.045794932339263156	0.04686232528092847	0.04073651059916835	0.053259312566244506	0.142643370716812	0.025227432566765955	0.012399746863483706
LG_EC_ATAC_REP2_T1	0.040377024401347744	0.043156518968442685	0.03946259000931007	0.035946252354836845	0.03866035105947475	0.03035117833758435	0.027417332493823714	0.0301796579843257	0.02659129967481428	0.019790002169779334	0.07730700520052608	0.07047452217671683	0.04540973660463745	0.04900808535698025	0.04707539265316041	0.04480372784534096	0.04955108403121227	0.04175890074965812	0.05055245018699169	0.15472560939890637	0.02456228120876945	0.012838997133360654
LG_EC_ATAC_REP3_T1	0.044581898479015315	0.04658492142924658	0.042275890990303974	0.04356934518163319	0.04559240238353966	0.03603219538719974	0.031740498598129094	0.03446793404057817	0.029322483170797647	0.01979341928461441	0.07447079935993822	0.07872135506621886	0.05429014059122302	0.05492273262213017	0.05278533079068162	0.049886723161596445	0.05209654325842164	0.04600741401384413	0.06018049788179926	0.05986255469077774	0.028321824013272403	0.01449309560503871
LG_EC_ATAC_REP4_T1	0.04009931553019757	0.038528961564590215	0.038084253591991656	0.034967801387002916	0.03910761102226706	0.030115274433195744	0.02811749227772323	0.030660088879923136	0.02534494229184446	0.016942797482412324	0.08323845741264851	0.06530360999515206	0.044149996534775894	0.04985036179955819	0.06343894366961016	0.04453626834304542	0.04761606314448808	0.04044704272315491	0.04616028146819886	0.15501217917168286	0.024863265188756308	0.01341499208778042
LV_EC_ATAC_REP1_T1	0.04551271260272423	0.04263744744937752	0.042738108053558044	0.03899171122396994	0.046731559053591006	0.03458792379183894	0.03124209663776171	0.03343723736296113	0.02877617300073166	0.019181404188316865	0.07623556269418684	0.08177744257959642	0.05082805845567979	0.0531679179722449	0.0519198541612651	0.04936015971184055	0.050306382656681164	0.04371990752854762	0.06183695081395055	0.07209547768990902	0.028340665199364873	0.016575247171902147
LV_EC_ATAC_REP2_T1	0.04422936810540447	0.045023288111836625	0.042452037385332216	0.04057795455243035	0.04216641962144691	0.033340264877084844	0.030531821789648275	0.03473377822198435	0.028219706184789167	0.01997929485046831	0.07656223985121821	0.07673890045845895	0.04777376546557521	0.0532989986699134	0.05283655581032625	0.05031070389909041	0.05208405399840361	0.04488291365911852	0.0569779804889709	0.08425997085461855	0.030095861572301118	0.012924121571579341
LV_EC_ATAC_REP3_T1	0.04040757251739466	0.04164466256404867	0.0396860616002924	0.036302355692475245	0.039460151355740714	0.03138424431411427	0.029195572489057485	0.03213472961632329	0.02675081657726151	0.01873653164315837	0.08067102276993098	0.07046015709064489	0.046663228472922084	0.05098018695562687	0.048736077723619375	0.04788577510247206	0.049825597066307896	0.04134408611622057	0.05044163072637209	0.13433968032294782	0.033143772885500536	0.00980608639756822
