Sample	10	11	12	13	14	15	16	17	18	19	1	2	3	4	5	6	7	8	9	X
BR_EC_ATAC_REP1	1.1139400655118246	1.1047970259267044	1.0305664212798522	1.0619223108656932	0.9529644423124446	1.0547461780568734	1.0371390057665382	1.1482573322643197	1.039606526423586	1.1045150033478215	1.0693453684988654	1.062351181784575	1.0272438614166504	1.0545960757825532	1.0986249200600553	1.0918138962096753	1.1693287230250131	1.1742031800137378	1.060244709653119	0.43147882259996057
BR_EC_ATAC_REP2	1.0230016757086304	1.115566685019889	1.0255868889386437	1.0522531534058697	0.9926952055943695	1.1155425126488259	1.077248164682929	1.157695561937596	1.1184717454372937	1.1174514121478263	1.0784937725841204	1.0509407607865169	1.0308369764576844	1.1188933881581526	1.0903698328756515	1.0622701489079245	1.1062928033682884	1.109644562563162	1.0436886048146559	0.4492780206428649
BR_EC_ATAC_REP3	1.0618214716967715	1.1056630778134107	1.0566409550527511	1.0703166641814577	0.9568211362039044	1.100866269894706	1.0517739683249026	1.1133460104719848	1.0533301267260142	1.0639118855800112	1.0566607211990482	1.0495808779428732	1.0537489201061228	1.1158207273404641	1.1052889482937212	1.0819435337118313	1.1285843883447937	1.1154316127814858	1.0874710588972065	0.4418146428555921
BR_EC_ATAC_REP4	1.105453635025621	1.0969460261030564	1.0413442448571764	1.0347498788026517	0.9438042012115078	1.0374213869078721	1.0291511268682805	1.148625626577842	1.041074743976107	1.0576226771836723	1.092563402888299	1.0768517152285078	1.0564632775010652	1.0976996855122902	1.0695841872084684	1.0701271413535347	1.1798473852953981	1.13405890081722	1.078781445196373	0.4362900384862913
LG_EC_ATAC_REP1	1.0193426635510383	1.1466894216337202	0.9872335633171964	1.0636559262904186	0.9621506460063243	1.0664185991020536	1.0311432786571433	1.1731222060609718	1.0770643399210527	1.0253057137097676	1.0845906158787206	1.0487494342076453	1.027161752325402	1.194994207694431	1.114545858246819	1.0680876272786117	1.1047074596784405	1.1259533978124403	1.1444897720990848	0.39338565866092323
LG_EC_ATAC_REP2	1.0844722880368445	1.2164430203127998	1.0598983889397262	1.0054034389902402	0.9484864110265607	1.0659753645833505	0.980563151474859	1.1126823509318244	1.072509202897265	1.1437764159686599	0.9722238329588481	1.0558787327648274	1.0478182386799886	1.115920981729588	1.1330808780537276	1.0591328568059377	1.2169947237538055	1.1906753511070118	1.0863346256929542	0.379509108648774
LG_EC_ATAC_REP3	1.0308597900668603	1.1541521771405365	0.997779657880183	1.0922876620390258	0.9889455188282053	1.1115676643429713	1.0274279522904854	1.1204321953790608	1.0421332703599593	1.0091718218532852	1.0740049499320674	1.0737964638075967	1.0970892506223844	1.0993334148926002	1.1069861708309339	1.0469041894733395	1.0975265885879013	1.1445777858680177	1.1127922570980577	0.40858559469651134
LG_EC_ATAC_REP4	1.071943422972787	1.114147191921068	1.0397084002067405	1.002204960777243	0.9860859399929603	1.0502401979812757	1.047949207213733	1.139113842858608	1.0257472309572342	1.0111471195308221	1.0790555713217722	1.0662699389900674	1.0073913281273994	1.1535880159037881	1.1099256680528011	1.0698464558635308	1.15615550498871	1.1548123640064945	1.1007037283029604	0.4300196712828548
LV_EC_ATAC_REP1	1.0915518608792754	1.1088872503336777	1.0474845344288082	0.9968802928537146	0.998936870809533	1.091328181982373	1.0494550165309382	1.128663125154879	1.053524254955196	1.0393637564590616	1.091503504917024	1.0723118723849696	1.0444265101808083	1.101511593155206	1.120560232345769	1.0659862645441611	1.090628364232887	1.1242448526444666	1.0850157532635256	0.43753662330582727
LV_EC_ATAC_REP2	1.0668428141607182	1.1713831089157092	1.0286563982903087	1.0487884576070219	0.9435728841860666	1.0526147317873176	1.0052051873280257	1.1694707142288203	1.0203840290265487	1.0604410441687446	1.0702129593236387	1.0736010429035912	0.9714696790002482	1.097403370936661	1.1477200425648695	1.0711097897892623	1.1303863920697355	1.146376686989667	1.0989384897830918	0.4734717154385286
LV_EC_ATAC_REP3	1.0300339591786283	1.1607582149026918	1.024467162010498	0.9937351380203956	0.949710304138709	1.0489643684958618	1.0147528091559554	1.1580965785367636	1.0179283455623573	1.0582246841309597	1.0528938750816323	1.0742710636465727	0.9961089604272986	1.1112293355635778	1.128944551066419	1.0733324385902252	1.1576664417518034	1.1216662786024276	1.0916984520029003	0.550953945319093
