Sample	0.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	10.0	11.0	12.0	13.0	14.0	15.0	16.0	17.0	18.0	19.0	20.0	21.0	22.0	23.0	24.0	25.0	26.0	27.0	28.0	29.0	30.0	31.0	32.0	33.0	34.0	35.0	36.0	37.0	38.0	39.0	40.0	41.0	42.0	43.0	44.0	45.0	46.0	47.0	48.0	49.0	50.0	51.0	52.0	53.0	54.0	55.0	56.0	57.0	58.0	59.0	60.0	61.0	62.0	63.0	64.0	65.0	66.0	67.0	68.0	69.0	70.0	71.0	72.0	73.0	74.0	75.0	76.0	77.0	78.0	79.0	80.0	81.0	82.0	83.0	84.0	85.0	86.0	87.0	88.0	89.0	90.0	91.0	92.0	93.0	94.0	95.0	96.0	97.0	98.0	99.0	100.0
BR_EC_ATAC_REP1_T1_1	5.901885516468364e-05	8.958219087496623e-05	0.00012014552658524882	0.00019216258199453542	0.00026417963740382196	0.00048128471175962244	0.000698389786115423	0.0012492324343191367	0.001800075082522851	0.003047199700586106	0.004294324318649362	0.006792437884578322	0.009290551450507282	0.015448536642065256	0.021606521833623226	0.03799549582852097	0.054384469823418706	0.08663862547362762	0.11889278112383656	0.15686509097354281	0.1948374008232491	0.2618986289122488	0.3289598570012485	0.40220155365520227	0.4754432503091561	0.624120529036727	0.7727978077642979	0.9918329392050673	1.2108680706458366	1.4167384843577884	1.6226088980697402	1.8089391524842513	1.9952694068987624	2.273240134762108	2.551210862625454	2.8016615901493007	3.0521123176731475	3.1811377228417164	3.3101631280102843	3.400437736525308	3.490712345040331	3.489193312125259	3.487674279210187	3.3582487402557106	3.2288232013012332	3.198435868248317	3.168048535195401	3.085584088513837	3.003119641832274	2.881136450774606	2.7591532597169373	2.6136724843414108	2.4681917089658842	2.2739683852785153	2.0797450615911464	1.924491396145225	1.7692377306993035	1.6307099385465116	1.4921821463937197	1.3747550001731395	1.2573278539525592	1.1538670982434502	1.0504063425343413	0.9628553839246262	0.8753044253149113	0.8125283876741187	0.7497523500333262	0.6946185515309415	0.6394847530285569	0.5957644282490616	0.5520441034695664	0.5137507029435475	0.4754573024175286	0.4420403347994917	0.40862336718145476	0.37788051578671294	0.3471376643919711	0.315426622730361	0.2837155810687509	0.2550945980382631	0.22647361500777538	0.1986009067481256	0.17072819848847584	0.14658386588277122	0.1224395332770666	0.10152472647808183	0.08060991967909706	0.0637375531561838	0.046865186633270564	0.035546213339186596	0.02422724004510263	0.01737613460806894	0.010525029171035247	0.007405461112330541	0.004285893053625835	0.0028933291139067526	0.0015007651741876695	0.0009861067050432556	0.00047144823589884187	0.0002789343511949929	8.642046649114389e-05
BR_EC_ATAC_REP1_T1_2	0.04423323624245032	0.02357414619416282	0.0029150561458753128	0.0025770276969442553	0.0022389992480131983	0.0023707670945299826	0.002502534941046767	0.003100585273770945	0.0036986356064951233	0.005031774832320935	0.006364914058146747	0.009026975938709833	0.011689037819272921	0.01814777058413962	0.024606503349006315	0.04146611146559785	0.058325719582189385	0.09171252946122613	0.12509933934026285	0.16448949230660426	0.20387964527294572	0.27118068779801036	0.33848173032307494	0.414649167704561	0.4908166050860471	0.6403706512161289	0.7899246973462106	1.009463282118287	1.2290018668903633	1.437774491530632	1.6465471161709013	1.8319360430778395	2.0173249699847777	2.294596846101104	2.5718687222174306	2.814676454541599	3.057484186865767	3.181604227570717	3.305724268275667	3.3922539291072327	3.478783589938799	3.477097312884308	3.4754110358298176	3.346092314353625	3.2167735928774333	3.180178323780943	3.143583054684454	3.0592245765825603	2.974866098480667	2.854341738771467	2.7338173790622666	2.587541014191675	2.441264649321082	2.251973988633551	2.0626833279460195	1.9087735638814791	1.7548637998169383	1.6175532706042721	1.4802427413916057	1.363514701185785	1.2467866609799645	1.144401990093651	1.0420173192073376	0.956471173582173	0.8709250279570082	0.8082073982051834	0.7454897684533587	0.6913865934354151	0.6372834184174716	0.593581470132177	0.5498795218468823	0.5116092198854716	0.4733389179240608	0.44043174300634513	0.4075245680886295	0.3774793907972584	0.3474342135058873	0.3159599699964262	0.28448572648696513	0.2564156613696496	0.2283455962523341	0.20073724566921342	0.17312889508609275	0.14948587823081716	0.12584286137554157	0.10477687221721022	0.08371088305887889	0.06680875785047793	0.04990663264207698	0.038443181376040796	0.02697973011000461	0.01986040120793377	0.012741072305862928	0.009375545815362233	0.0060100193248615414	0.00436379969571185	0.002717580066562159	0.001939974081651109	0.0011623680967400598	0.000801499887746093	0.00044063167875212664
BR_EC_ATAC_REP2_T1_1	0.00011112792855496268	0.0001587541836499467	0.0002063804387449307	0.0003454793425144078	0.00048457824628388494	0.0008576505778612596	0.0012307229094386345	0.002067962235116329	0.0029052015607940245	0.004877911285720385	0.006850621010646748	0.010976339854787623	0.0151020586989285	0.02328772679684099	0.03147339489475348	0.047221431926676646	0.06296946895859981	0.09016859645165425	0.11736772394470868	0.15688088428287733	0.19639404462104595	0.2568888382454644	0.3173836318698827	0.39829761538704817	0.4792115989042136	0.6017800343080643	0.7243484697119149	0.899086931738502	1.0738253937650888	1.2759164456622587	1.4780074975594284	1.7069771446931403	1.9359467918268523	2.244062581246942	2.552178370667032	2.8655455216905708	3.1789126727141097	3.307306630685611	3.4357005886571113	3.4733544351158177	3.5110082815745245	3.518749059972065	3.5264898383696064	3.5260615800599036	3.5256333217502	3.533945993195032	3.542258664639865	3.50450994365712	3.466761222674375	3.366413081175395	3.266064939676415	3.0976471620760053	2.929229384475595	2.686422420306033	2.4436154561364702	2.212126909288846	1.9806383624412216	1.7719835810224298	1.5633287996036378	1.3793051077642864	1.1952814159249352	1.0407595432138659	0.8862376705027964	0.765342201805695	0.6444467331085936	0.5584291805732339	0.47241162803787423	0.4111601061380578	0.34990858423824134	0.3042909475525807	0.25867331086692	0.22944326378160096	0.20021321669628184	0.17921079417169697	0.1582083716471121	0.14313844177106513	0.1280685118950182	0.1141340524182199	0.10019959294142158	0.08955814881690505	0.0789167046923885	0.0689783148097503	0.05903992492711208	0.05069172278403417	0.042343520640956256	0.03532582975132552	0.028308138861694778	0.022570687067355398	0.016833235273016015	0.012831873872734264	0.008830512472452512	0.00636037297208965	0.0038902334717267886	0.0028133509259679838	0.0017364683802091787	0.0011687331805848456	0.0006009979809605125	0.00040255525139807914	0.00020411252183564574	0.00012624737461686236	4.8382227398078996e-05
BR_EC_ATAC_REP2_T1_2	0.03992029807690225	0.02141228428461922	0.002904270492336191	0.002695202335311729	0.002486134178287268	0.002805596371208913	0.0031250585641305587	0.00415867943448296	0.005192300304835361	0.007363887093169009	0.009535473881502656	0.013854451505096595	0.018173429128690535	0.026634073407262735	0.03509471768583493	0.05173510635026834	0.06837549501470175	0.09649572922714197	0.1246159634395822	0.1649895575748431	0.20536315171010397	0.26725715579528064	0.32915115988045734	0.4114060584768626	0.4936609570732678	0.6181427085856462	0.7426244600980246	0.9175835064626237	1.0925425528272228	1.2964690698235963	1.5003955868199699	1.7311089141773817	1.9618222415347935	2.26857777847526	2.575333315415726	2.8829772975081043	3.190621279600483	3.31335033676211	3.4360793939237375	3.468746577005135	3.501413760086532	3.508931518318777	3.516449276551022	3.5141332701677817	3.511817263784541	3.5171551178695837	3.522492971954626	3.4803708421480484	3.4382487123414704	3.336012115185908	3.2337755180303462	3.0657591979507326	2.8977428778711194	2.6590963023997816	2.4204497269284433	2.19133484472094	1.9622199625134367	1.7544152879135244	1.5466106133136122	1.364228324158461	1.18184603500331	1.0300001728120336	0.8781543106207573	0.7585699712351327	0.6389856318495081	0.5541160580741133	0.4692464842987186	0.4091138699849289	0.34898125567113913	0.30392234206028307	0.25886342844942695	0.23006608561269956	0.20126874277597212	0.1803694883088614	0.15947023384175066	0.14427593143521703	0.12908162902868336	0.1157148772027216	0.10234812537675982	0.09156655991197936	0.08078499444719889	0.07077354080133133	0.06076208715546376	0.05248253446317496	0.044202981770886156	0.036932097872342855	0.029661213973799557	0.023874978633366673	0.01808874329293379	0.014171267265650843	0.010253791238367895	0.007693935015560247	0.0051340787927526	0.003844510106296111	0.002554941419839622	0.0019247124546320682	0.001294483489424514	0.000933434502158039	0.0005723855148915638	0.0004105750787134995	0.00024876464253543524
BR_EC_ATAC_REP3_T1_1	0.00010880929149917934	7.546450862039856e-05	4.738469145932003e-05	6.932204861641264e-05	8.599444005580303e-05	0.00015794897153106676	0.00037995502596084395	0.0007186678204663538	0.0009073290920173502	0.0012530618408131296	0.001943649844118405	0.0030308652648239143	0.003773225431019929	0.0047858538373913235	0.007740377099308556	0.014217162426368576	0.022848196226255092	0.026944339554627425	0.0361211748005824	0.06103411508246305	0.10189024905183232	0.12701027798527595	0.15781559239955165	0.21932969685661188	0.29951600223150304	0.34899351756360975	0.42737832716876045	0.6019602028963349	0.8291355761666094	0.9601138833144602	1.0969117325689446	1.3554952588281717	1.6493558103845765	1.8214306849362383	1.9998954728806178	2.360671106226159	2.7308350509406494	2.9186881502539785	3.0087769786495815	3.1394192054857855	3.264881583550057	3.4037898065630534	3.4577890499523805	3.4925702909778074	3.5573916713998712	3.65353784285369	3.719643874910873	3.7107285329622304	3.6524629123529926	3.5492143021459928	3.4953159705995893	3.4204736054281657	3.2413585942176497	3.0297692744603464	2.9224526007421354	2.7985925272446184	2.5504274906464373	2.265465608647236	2.1048086897486975	1.9447353045505378	1.6300219787748875	1.330566523649138	1.1857510091008794	1.0496999074840225	0.8108731650804729	0.6337430459455307	0.5050690387934608	0.45074950998964064	0.41043917746633984	0.33828018982237196	0.2789993083239038	0.2515670819461026	0.22971133175763442	0.190961184075346	0.16034628592119385	0.14662578526086187	0.13511393771910593	0.11379521403384334	0.09500016391593269	0.0860119899415287	0.0784462342051906	0.06398688335580772	0.05153699442201452	0.045980700601266106	0.040339289834748174	0.029808480905057437	0.02092121877357608	0.01692335480526752	0.01401182876337819	0.009024151240141614	0.005612453455070573	0.0034494300393812416	0.0026219529274157083	0.0022358554414508786	0.0015514098981495893	0.0010626455806895657	0.000872229320566002	0.0007669300062119575	0.0005914311489552168	0.0003922399459688158	0.00026324828588511126
BR_EC_ATAC_REP3_T1_2	1.9309902527912883e-05	3.8619805055825766e-05	8.601683853343011e-05	0.00017730001411992737	0.00024049605875673313	0.0003818094363473684	0.0006345936148945914	0.000971639186290889	0.0011972139567305987	0.0015649798276031214	0.002374240288091106	0.0035082582001848992	0.004200781522663229	0.005247027150539236	0.00826551600478889	0.014582487299942935	0.023636198417007544	0.028345181465291754	0.037199649497181984	0.061443232120976604	0.10288140522303546	0.12893046373318995	0.1585044571775307	0.21973001403364723	0.30002848825028855	0.34867539905515416	0.42591939778101656	0.6002281324548018	0.8284123729043061	0.9595318774058876	1.0968603932930354	1.3581734046977008	1.6559680883146466	1.8297782764140749	2.0113080369104575	2.374055966294249	2.7416849124033917	2.9280956896251253	3.018100900753412	3.1514103237462274	3.282257734166733	3.4274831224649556	3.4851653122072	3.5250692257811322	3.5921807920168933	3.67834947660202	3.7373105085253178	3.7410812058553136	3.7082297953182812	3.624097427727006	3.5765871680027614	3.490941606231572	3.287596044492859	3.0415992966841974	2.9133025488430597	2.789656854342623	2.5168711276678506	2.195243635717249	2.0227561759409833	1.86284823993881	1.5433597585545962	1.2438385941070864	1.1038979750416174	0.981143169225991	0.7652883015405589	0.604843199158973	0.4862988298172736	0.4350995009873548	0.39853620055075184	0.33225232695516427	0.2760403229735677	0.24954889215095558	0.22827991223930175	0.19228362075874558	0.16315551051823116	0.14875471184661904	0.1381325100105826	0.11782990294816659	0.09975583418204012	0.09136217064229327	0.08376460172040172	0.06958762237354496	0.05667280847373995	0.050337404998900166	0.044679603558221696	0.0343172076834699	0.025590009463695457	0.021567405677994332	0.01859719158006446	0.01339756146300283	0.009701470574591867	0.007257012459126531	0.006279229212940398	0.00551209944887695	0.00430698598656675	0.00357759830471695	0.003286194321113901	0.002990401723299963	0.0027771150726507436	0.0026463343691662425	0.002433047718517023
BR_EC_ATAC_REP4_T1_1	4.12581573823732e-05	3.750741580215746e-05	4.219584277742714e-05	7.126409002409917e-05	9.189316871528577e-05	0.0001650326295294928	0.0003591335063056577	0.0005879287426988182	0.0006957625631300209	0.0009404984512390982	0.0016400117559493348	0.0027033469939404986	0.0033119048153305037	0.0043180412442233775	0.006936058867213968	0.013437969396517964	0.022506324852084585	0.026684650972444924	0.03673288766584291	0.06448649998864932	0.11394659152155931	0.14570130742506085	0.18135398151580162	0.2527305937873073	0.34650100866349104	0.4045474853589099	0.49887488535975566	0.7059298858685906	0.9769772261628815	1.1352969659491832	1.2988705570039722	1.5980175155318446	1.9259954869014397	2.118400090797952	2.297624588781586	2.660545406397867	3.0405274097771535	3.2368130935237946	3.313944281064746	3.422183181586612	3.538819054821186	3.6491161747851955	3.6738851344955448	3.6697452534763824	3.6381790123372864	3.6300971019173165	3.649441551617279	3.584735633246187	3.4369170321990947	3.2633008305632782	3.172797311603462	3.070940297880333	2.8503920045366717	2.609003653287937	2.4863065816597345	2.353339041899506	2.0962210181487415	1.8409511723116283	1.7098318104650507	1.5823384780411474	1.3414011534674337	1.1275498092152476	1.0271424571128722	0.9365864277709333	0.7780425811752136	0.6543843820170808	0.555660175198827	0.5126063502849255	0.4761172608217967	0.4068776335656189	0.34769093142981444	0.32125476708705886	0.2980920624584365	0.2573346290770221	0.22257369379697764	0.20540748726972521	0.19158506686123514	0.16298284925590492	0.1363816522836198	0.12456025250817482	0.1125053690693614	0.09156310345622679	0.07351922339920389	0.0643627255165022	0.056430844759740945	0.041465385854680126	0.029174205696313127	0.023916603686245704	0.01946447343052961	0.012123334472652344	0.007449910463703525	0.004550587222196753	0.003435679287477623	0.0027933647918656768	0.0018416141158859312	0.001257436114767329	0.0009826942940165254	0.0008232877768573561	0.0005597981808472001	0.0003581958209106037	0.0002606765398249944
BR_EC_ATAC_REP4_T1_2	2.0636317859553084e-05	3.9396606822783164e-05	7.691718474924332e-05	0.00013226003719077207	0.0001688426006690707	0.0002682721321741901	0.0004868294985958205	0.0007644817752516257	0.0009230062169909198	0.0012259848837470856	0.0018675867662895542	0.0029350472082973456	0.003663884434518834	0.004706956500874426	0.0073549712880343525	0.013617155743960552	0.02291569296858554	0.02755698845808866	0.037339541137964984	0.0649049717260871	0.11309171194259172	0.14349557425085052	0.1802319720986477	0.2525904066298261	0.34712162668664615	0.4060308100600849	0.4965229399031215	0.699823501325405	0.9725568302150513	1.1324817275254506	1.299511146266225	1.6037326821662048	1.9335141737641375	2.1261035482028645	2.312570502338442	2.6770200699259754	3.0505196009093716	3.2460365184408104	3.329584527324107	3.4387037480787357	3.553346935918586	3.6710574310039252	3.699695950120744	3.6879144886518356	3.6425080232596816	3.618934782162935	3.6289865449894334	3.588315176531599	3.468341252582846	3.3042112365013385	3.2193837759107495	3.1091183015004686	2.8687549132024275	2.6013917170285064	2.464126434742344	2.336116541016192	2.073694804955185	1.8012672687756397	1.6632515749309487	1.5405189504901529	1.3022473344115122	1.0883978625052044	0.9900873822367416	0.9051389177823395	0.7544262603673344	0.6369418267640024	0.543343931083103	0.5014662760449327	0.46644175456503023	0.4007507267313838	0.34439669471473694	0.31870916905183416	0.2969903825191027	0.25793990302769115	0.22469104289815847	0.20877387572730594	0.19503102604729172	0.16725454220833327	0.14128467419653387	0.12934844034367873	0.11785494931035582	0.09685092978712344	0.07867220978175349	0.07000401826629303	0.06170446642896005	0.046762834284195455	0.034508613533413564	0.02889647309006329	0.024435276374607174	0.01680359082436518	0.011652953489510363	0.008356770718670838	0.007040736447900249	0.006271564600407815	0.004890807332714082	0.003884317829836788	0.0034894137471607944	0.0031686128058895603	0.0028206094456216424	0.0026376966282301486	0.0024819862298353394
LG_EC_ATAC_REP1_T1_1	3.1870349040450715e-05	3.505738394449579e-05	4.355614368861598e-05	9.561104712135215e-05	0.0001423542257140132	0.00021459368353903485	0.00045680833624646026	0.0008180056253715685	0.0010092277196142728	0.0012525047172897133	0.0019823357103160347	0.0031147954462200506	0.003760701186773185	0.004906971407261395	0.007936779256040244	0.013655382218865118	0.021868371166589268	0.026246294779779182	0.03470256072517877	0.056911944626500864	0.09258230161754132	0.11449954065265927	0.14035383013924094	0.1956711949687512	0.2687360948339205	0.3123379193561612	0.374554152407961	0.5172886976205237	0.7034157853966279	0.8090245610119694	0.9302784909712681	1.1720522705169676	1.4512067824522115	1.6098414448010547	1.7820964319848187	2.143736718961589	2.5286997273661616	2.7242774359777275	2.841782350544901	3.022863299722934	3.1843928521096188	3.369334362901418	3.456322355917392	3.5427324332707664	3.7055994779721817	3.87594118186855	3.9698259184168783	4.019545787609918	4.082325063494766	4.072289090581927	4.04919371097728	3.9864314326119215	3.8149307103554477	3.545767552844385	3.385342839224436	3.1842813058879766	2.784005657114436	2.353284263902553	2.1217769861277507	1.9032738731064207	1.5024011864608553	1.1558143276808577	0.9915970425250954	0.8520718414609062	0.6157776372602284	0.4531591812813287	0.3390920150306515	0.2908743016223856	0.2577780064888456	0.20008417596588562	0.15662045628948698	0.13775427200250814	0.12250430998665249	0.09620277326853652	0.07655151605019461	0.067951833534113	0.06164469145900779	0.049745365472271506	0.04044665996723601	0.03674013837383159	0.03345218069782509	0.027613532753614518	0.022534461461534688	0.02000608043765893	0.01750213334804752	0.012855436457949804	0.00913085500008913	0.00754902334271476	0.006301830350265122	0.004305684155364892	0.002979877635282142	0.0020651986178212064	0.0017273729179924288	0.0014830335753489735	0.0010952776620234898	0.000845626594539959	0.0007393920977384566	0.000671402019785495	0.0005598557981439177	0.00040156639790967907	0.00028683314136405643
